scope_key,region,delay,universe,dataset_id,dataset_name,dataset_category,field_count,coverage,date_coverage,value_score,pyramid_multiplier,date_updated,variant_id,variant_evidence
USA_D1_TOP500,USA,1,TOP500,fund_holdings_panel,Global Institutional Fund Holdings,Institutions,30,0.996,0.8992,4.0,1.0,2026-03-01,fund_holdings_panel__fc30,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,fundamental1,Management and Executive Data,Fundamental,205,0.4117,1.0,5.0,1.1,2026-03-01,fundamental1__fc205,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,fundamental110,Press Release Data,Fundamental,26,0.8214,1.0,2.0,1.1,2025-12-01,fundamental110__fc26,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,fundamental13,Comprehensive Fundamentals Dataset,Fundamental,87,0.7575,1.0,1.0,1.1,2022-05-01,fundamental13__fc87,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,fundamental14,Audit Analytics Directors Data,Fundamental,248,0.886,0.9507,2.0,1.1,2026-03-01,fundamental14__fc248,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,fundamental17,Direct Fundamental Data,Fundamental,402,0.8346,1.0,1.0,1.1,2025-11-01,fundamental17__fc402,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,fundamental2,Report Footnotes,Fundamental,766,0.4386,1.0,1.0,1.1,2026-03-01,fundamental2__fc766,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,fundamental22,Environmental and Social Governance Data,Fundamental,14,0.7233,0.9507,5.0,1.1,2022-07-01,fundamental22__fc14,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,fundamental23,Fundamental Point in Time Data,Fundamental,1637,0.7705,1.0,2.0,1.1,2025-11-01,fundamental23__fc1637,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,fundamental25,Company Operating Metrics,Fundamental,8,0.3818,1.0,3.0,1.1,2025-10-01,fundamental25__fc8,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,fundamental28,Global Fundamental Data,Fundamental,2209,0.5,1.0,2.0,1.1,2022-05-01,fundamental28__fc2209,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,fundamental3,Fundamentals Data for US Equities,Fundamental,788,0.6428,1.0,2.0,1.1,2025-12-01,fundamental3__fc788,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,fundamental31,Additional Factor Model,Fundamental,189,0.7185,1.0,2.0,1.1,2026-04-01,fundamental31__fc189,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,fundamental44,Accounting Quality Models,Fundamental,11,0.8545,0.9507,3.0,1.1,2022-10-01,fundamental44__fc11,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,fundamental6,Company Fundamental Data for Equity,Fundamental,886,0.5,1.0,1.0,1.1,2022-09-01,fundamental6__fc886,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,fundamental65,Factor Ratios and its Rank Model,Model,1155,0.8094,1.0,2.0,1.4,2022-10-01,fundamental65__fc1155,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,fundamental69,Quarterly Fundamental Data,Fundamental,12,0.6108,1.0,3.0,1.1,2025-07-01,fundamental69__fc12,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,fundamental7,Comprehensive Fundamentals Data,Fundamental,311,0.7424,1.0,1.0,1.1,2026-03-01,fundamental7__fc311,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,fundamental72,Comprehensive Fundamental Data,Fundamental,1852,0.7455,1.0,3.0,1.1,2026-03-01,fundamental72__fc1852,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,fundamental76,Standardized Fundamental SEC Data,Fundamental,128,0.6535,1.0,5.0,1.1,2026-03-01,fundamental76__fc128,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,fundamental92,Quantify text part in financial reports data,Fundamental,3,0.8319,0.9507,4.0,1.1,2024-12-01,fundamental92__fc3,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,fundamental94,Aggregated Fundamental Data,Fundamental,571,0.834,1.0,3.0,1.1,2025-11-01,fundamental94__fc571,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,global_seasonal_model,Global Seasonal Regime Return Signals,Model,366,0.9954,1.0,5.0,1.4,2026-03-01,global_seasonal_model__fc366,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,hiring_trends,Global Corporate Hiring Trends,Other,3,0.4987,0.5252,5.0,1.5,2026-03-01,hiring_trends__fc3,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,imbalance5,Oil Price Resilience Scores,Imbalance,2,0.8669,0.9507,1.0,1.0,2023-11-01,imbalance5__fc2,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,insider_agg_matrix,Smart Insider Transaction Aggregates,Insiders,17,0.7716,0.9507,6.0,1.1,2026-02-01,insider_agg_matrix__fc17,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,insider_feats,Global Insider Transaction Features,Other,118,0.5865,0.9507,7.0,1.5,2026-03-01,insider_feats__fc118,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,insider_matrix,Aggregated Insider Transaction Matrix,Other,33,0.7683,0.9507,5.0,1.5,2026-03-01,insider_matrix__fc33,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,insider_trx_matrix,Global Insider Transaction Aggregates,Other,29,0.7682,0.9507,5.0,1.5,2026-03-01,insider_trx_matrix__fc29,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,insiders1,Global Insider Trading Data,Insiders,45,0.601,1.0,2.0,1.1,2025-10-01,insiders1__fc45,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,insiders3,SEC Report Data,Insiders,61,0.7392,1.0,2.0,1.1,2026-03-01,insiders3__fc61,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,insiders4,Edgar forms data,Insiders,16,0.6374,0.9507,2.0,1.1,2026-03-01,insiders4__fc16,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,institutions18,Ownership Model Data,Institutions,17,0.8055,0.9507,2.0,1.0,2026-03-01,institutions18__fc17,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,institutions20,Short Sale Volume Data,Institutions,17,0.9804,1.0,2.0,1.0,2026-03-01,institutions20__fc17,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,institutions6,Institutions and Beneficial Stake Ownership,Institutions,22,1.0,0.9507,1.0,1.0,2025-10-01,institutions6__fc22,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,intraday_pv_feats,Daily Intraday Price Volume Features,Price Volume,582,0.9745,0.9507,5.0,1.1,2026-03-01,intraday_pv_feats__fc582,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,macro63,Index Reconstitution Data,Macro,3,1.0,0.9507,3.0,1.1,2025-07-01,macro63__fc3,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,mfm_model_output,Multi Factor Model Universal Output,Risk,117,0.9963,0.9507,4.0,1.2,2026-03-01,mfm_model_output__fc117,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,ml_factor_proj,Machine Learning Factor Projections,Other,1070,0.9996,1.0,6.0,1.5,2026-03-01,ml_factor_proj__fc1070,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,mmp_nlp_sentiment,Multilingual NLP News Sentiment Signals,Other,1650,0.9724,1.0,6.0,1.5,2026-04-01,mmp_nlp_sentiment__fc1650,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model10,Research Indicators,Model,1224,0.9711,1.0,2.0,1.4,2026-03-01,model10__fc1224,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model109,Fundamentals and Technical Indicators Model,Model,544,0.7992,0.9507,1.0,1.4,2026-04-01,model109__fc544,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model113,ML/AI-Estimates for Research Indicators,Model,48,0.827,0.9507,3.0,1.4,2022-10-01,model113__fc48,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model12,Stock Selection Model,Model,5,0.9966,0.9507,2.0,1.4,2022-05-01,model12__fc5,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model127,Corporate Patent Innovation Activity Dataset,Model,14,0.4544,0.9507,4.0,1.4,2023-11-01,model127__fc14,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model135,Alternative technical factor models,Model,273,0.852,1.0,3.0,1.4,2025-10-01,model135__fc273,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model138,Stock Selection from Accounting-based Factors,Model,120,0.8661,0.9507,3.0,1.4,2022-12-01,model138__fc120,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model139,Inflation based stock selection model,Model,4,0.8472,0.9507,2.0,1.4,2022-10-01,model139__fc4,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model140,Sensitivity to the Inflation Change,Model,3,0.7464,0.9507,3.0,1.4,2022-10-01,model140__fc3,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model141,Interest Rate Sensitivity Measures,Model,11,0.7556,0.9507,2.0,1.4,2022-10-01,model141__fc11,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model144,Stock Selection DL model,Model,2,0.8508,0.9507,4.0,1.4,2025-10-01,model144__fc2,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model16,Fundamental Scores,Model,24,0.5582,0.9507,1.0,1.4,2025-11-01,model16__fc24,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model165,Time-series prediction of alpha models,Model,441,1.0,0.9507,2.0,1.4,2026-03-01,model165__fc441,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model17,Research Analyst Estimate Factors,Model,43,0.4247,0.9507,3.0,1.4,2026-03-01,model17__fc43,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model176,Non-Financial Metric Models,Model,84,0.7443,0.9507,4.0,1.4,2025-11-01,model176__fc84,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model211,Analyst estimate prediction data,Analyst,488,0.7186,1.0,1.0,1.2,2022-10-01,model211__fc488,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model219,Canadian Equity Quantitative Models,Model,1282,0.9572,1.0,4.0,1.4,2026-04-01,model219__fc1282,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model227,Generalized Feature Transformer Dataset,Model,173,0.9433,0.9507,4.0,1.4,2026-03-01,model227__fc173,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model23,Scorings Data,Model,157,0.7637,1.0,2.0,1.4,2026-03-01,model23__fc157,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model230,Factor Ratios and its Rank Model,Model,1168,0.8202,1.0,2.0,1.4,2026-03-01,model230__fc1168,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model237,ETF Risk Data,Model,234,0.9879,0.9507,4.0,1.4,2024-12-01,model237__fc234,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model240,Qualitative Alpha Model Data,Model,105,0.8153,1.0,4.0,1.4,2025-12-01,model240__fc105,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model243,Combined Alpha Model,Model,4,0.9006,1.0,2.0,1.4,2024-12-01,model243__fc4,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model25,Earnings Quality,Model,430,0.6952,1.0,2.0,1.4,2026-04-01,model25__fc430,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model252,Systematic Hedging for Investors to Evade Large Drawdowns,Model,3,0.8722,1.0,3.0,1.4,2025-10-01,model252__fc3,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model259,Accounting governance indicator models,Model,2,0.6216,0.9507,4.0,1.4,2024-12-01,model259__fc2,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model26,Analyst Revisions,Model,839,0.8881,1.0,2.0,1.4,2025-11-01,model26__fc839,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model262,DNN prediction of fundamentals,Model,1208,0.8044,1.0,3.0,1.4,2025-11-01,model262__fc1208,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model264,Predictive data using Deep Learning models,Model,2083,0.9992,1.0,3.0,1.4,2026-04-01,model264__fc2083,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model267,8-K based NLP model,Model,140,0.6224,0.9507,5.0,1.4,2026-03-01,model267__fc140,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model27,Credit Risk Model,Model,20,0.9922,1.0,2.0,1.4,2026-03-01,model27__fc20,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model28,Structural Credit Risk Model,Model,104,0.9354,1.0,2.0,1.4,2026-03-01,model28__fc104,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model30,EPS Estimate Model,Model,48,0.8985,1.0,2.0,1.4,2025-11-01,model30__fc48,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model307,Global Sales Allocation Model Data,Model,15,0.6551,1.0,6.0,1.4,2026-03-01,model307__fc15,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model31,Earnings Quality Model,Model,235,0.8967,1.0,2.0,1.4,2025-11-01,model31__fc235,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model313,Intangible Asset Factors,Model,13,0.6567,1.0,6.0,1.4,2025-11-01,model313__fc13,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model354,Comprehensive Factor Analytics Data,Model,310,1.0,,5.0,1.4,2025-07-01,model354__fc310,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model36,SmartRatios Model,Model,32,0.9355,1.0,2.0,1.4,2025-11-01,model36__fc32,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model37,Text Mining Data,Model,95,0.8705,1.0,2.0,1.4,2025-11-01,model37__fc95,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model39,Valuation Momentum Data,Model,40,0.9623,0.9507,2.0,1.4,2025-10-01,model39__fc40,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model51,Systematic Risk Metrics,Model,16,0.9626,0.9507,1.0,1.4,2022-05-01,model51__fc16,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model53,Creditworthiness Risk Measure Model,Model,138,0.8044,1.0,2.0,1.4,2026-03-01,model53__fc138,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model59,Credit Analytics Data,Model,1,0.6125,0.9507,6.0,1.4,2023-07-01,model59__fc1,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model68,Risk-Alleviated Momentum Scores,Model,12,0.851,1.0,5.0,1.4,2025-11-01,model68__fc12,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,model77,Analysts' Factor Model,Model,3256,0.8277,1.0,2.0,1.4,2026-04-01,model77__fc3256,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,multi_horizon_alpha,Multi Horizon Alpha Decomposition,Model,832,0.8961,0.9507,7.0,1.4,2026-03-01,multi_horizon_alpha__fc832,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,multi_source_model,Multi-Source Market Return Prediction,Model,62,0.972,0.6268,5.0,1.4,2026-03-01,multi_source_model__fc62,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,multifactor_return_pred,Multi Factor Market Return Predictions,Model,669,0.969,0.6268,6.0,1.4,2026-03-01,multifactor_return_pred__fc669,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news104,Archive News Data,News,32,0.9813,1.0,2.0,1.2,2025-12-01,news104__fc32,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news12,US News Data,News,875,0.8228,1.0,1.0,1.2,2026-03-01,news12__fc875,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news17,PR Edition Data,News,45,0.9306,1.0,1.0,1.2,2026-03-01,news17__fc45,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news18,Ravenpack News Data,News,121,0.7301,1.0,1.0,1.2,2026-03-01,news18__fc121,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news21,Macro Economic Event Data,News,260,0.6647,1.0,1.0,1.2,2026-03-01,news21__fc260,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news23,MnA Deals Data,News,129,0.392,1.0,4.0,1.2,2025-10-01,news23__fc129,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news29,Significant Developments Data,News,12,0.8088,1.0,4.0,1.2,2026-03-01,news29__fc12,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news3,Dow Jones News Analytics Data,News,19,0.9609,0.9507,1.0,1.2,2022-07-01,news3__fc19,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news31,News Analytics on Equities,News,60,0.9546,0.9507,1.0,1.2,2025-11-01,news31__fc60,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news36,News Analytics Data,News,29,0.9558,1.0,3.0,1.2,2025-12-01,news36__fc29,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news38,News Analytic Model Data,News,63,0.8595,1.0,3.0,1.2,2025-11-01,news38__fc63,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news42,US/AMR news data,News,9,0.7128,0.9507,2.0,1.2,2022-10-01,news42__fc9,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news46,Relevant News Analytics Data,News,91,0.9847,1.0,2.0,1.2,2025-12-01,news46__fc91,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news48,Global Media News Data,News,22,0.9777,0.9507,2.0,1.2,2023-07-01,news48__fc22,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news5,News Feed Analytics Data,News,145,0.8881,0.9507,2.0,1.2,2026-03-01,news5__fc145,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news50,Web News Analytics Data,News,83,0.9613,0.9507,2.0,1.2,2025-11-01,news50__fc83,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news51,Aggregated News Data,News,15,0.9803,0.9507,3.0,1.2,2022-12-01,news51__fc15,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news52,Conference call data,News,42,0.7112,1.0,1.0,1.2,2025-11-01,news52__fc42,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news55,Intermediate News Data,News,6,1.0,0.9507,3.0,1.2,2022-12-01,news55__fc6,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news59,Corporate Events Data,News,71,0.9039,1.0,3.0,1.2,2026-03-01,news59__fc71,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news7,Real Time News Feed Data,News,162,0.8634,1.0,1.0,1.2,2026-04-01,news7__fc162,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news73,Story by Story Sentiment,News,22,1.0,0.9507,3.0,1.2,2023-11-01,news73__fc22,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news76,Textual News Feed Data,News,6,0.9028,0.8231,3.0,1.2,2025-10-01,news76__fc6,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news82,Sentiment Analysis from DNN,News,23,0.9802,0.4157,3.0,1.2,2026-03-01,news82__fc23,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news84,Headline Sentiment Analysis using DNN,News,23,1.0,0.9507,3.0,1.2,2025-10-01,news84__fc23,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news85,News Sentiment Analysis using DNN,News,23,0.985,0.9507,3.0,1.2,2025-10-01,news85__fc23,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news87,Smart Conference call transcript data,Analyst,214,0.6564,1.0,2.0,1.2,2022-10-01,news87__fc214,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news92,Standardized Financial News Categorization,News,48,0.9549,0.9507,2.0,1.2,2023-02-01,news92__fc48,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news94,Intraday Post News Price Volume,News,54,0.5,1.0,3.0,1.2,2023-11-01,news94__fc54,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news97,Web News Sentiment Scores,News,105,0.9758,0.9266,4.0,1.2,2024-07-01,news97__fc105,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news_sentiment_dl,Deep Learning News Sentiment Signals,Other,88,0.9998,0.9507,7.0,1.5,2026-02-01,news_sentiment_dl__fc88,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news_sentiment_nlp,News Sentiment Signal Features,Other,23,0.995,0.9507,7.0,1.5,2026-02-01,news_sentiment_nlp__fc23,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news_sentiment_transfer,Transferred News Sentiment Analytics,Sentiment,23,0.947,0.9507,6.0,1.4,2026-03-01,news_sentiment_transfer__fc23,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,news_transformer_scores,Transformer Based News Sentiment Scores,Sentiment,315,0.7773,0.9507,5.0,1.4,2026-03-01,news_transformer_scores__fc315,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,nlp_news_scores,Transformer-Based News Sentiment Analytics,Other,84,0.9017,0.8231,6.0,1.5,2026-03-01,nlp_news_scores__fc84,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,option3,Equity Options Moneyness Aggregates,Option,20,0.8801,0.9507,3.0,1.3,2023-11-01,option3__fc20,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,option40,Options Analytics Data,Option,208,0.9755,0.9507,2.0,1.3,2026-03-01,option40__fc208,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,option6,Forecasted Volatility for Equity Options,Option,133,0.9616,0.9507,1.0,1.3,2026-03-01,option6__fc133,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,option8,Volatility Data,Option,64,0.9698,0.9507,1.0,1.3,2022-05-01,option8__fc64,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,option9,Options Analytics,Option,74,0.9817,0.9507,1.0,1.3,2022-05-01,option9__fc74,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,option_chart_model,Option Chart Image Return Prediction,Model,439,0.9299,0.9507,6.0,1.4,2026-03-01,option_chart_model__fc439,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,option_horizon_decomp,US Equity Option Horizon Decomposition,Model,501,0.9741,0.9507,6.0,1.4,2026-03-01,option_horizon_decomp__fc501,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,options_composite,Options Derived Composite Signals,Model,143,0.2402,0.9507,6.0,1.4,2026-03-01,options_composite__fc143,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,order_book_imbalance,Order Book Liquidity and Imbalance Analytics,Other,198,0.7297,0.8185,5.0,1.5,2026-03-01,order_book_imbalance__fc198,OFFICIAL_DATASET_FIELDCOUNT_GROUP
USA_D1_TOP500,USA,1,TOP500,order_flow_imb,Institutional Order Flow Imbalance,Option,120,0.8092,0.9507,5.0,1.3,2026-03-01,order_flow_imb__fc120,OFFICIAL_DATASET_FIELDCOUNT_GROUP
