scope_key,dataset_id,dataset_name,category,field_count,coverage,date_coverage,value_score,pyramid_multiplier,last_field_added,alpha_count,alpha_density,resource_count,forum_count,paper_count,dataset_page_url,scraped_at
USA_D1_TOP1000,analyst14,Estimations of Key Fundamentals,Analyst,868,0.5,1.0,1.0,1.2,2023-09-01,880,1.013825,3,1,2,https://platform.worldquantbrain.com/data/data-sets/analyst14,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other335,Multi-Region Dividend Alpha Model Dataset,Other,10,0.4571,0.9507,2.0,1.5,2023-11-01,299,29.900000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other335,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other546,Institutional Network Analysis Dataset,Other,13,0.663,0.9507,6.0,1.5,2023-11-01,1,0.076923,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other546,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other571,Wikipedia Viewing Data,Other,30,0.5811,0.9507,4.0,1.5,2023-11-01,6,0.200000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other571,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other623,Text Blob News data,Other,6,0.9866,0.9507,5.0,1.5,2023-11-01,2,0.333333,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other623,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model127,Corporate Patent Innovation Activity Dataset,Model,14,0.4544,0.9507,4.0,1.4,2023-11-01,8,0.571429,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model127,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other553,Financial Opinion Mining,Sentiment,74,0.7386,1.0,4.0,1.4,2023-11-01,33,0.445946,0,0,0,https://platform.worldquantbrain.com/data/data-sets/other553,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,option3,Equity Options Moneyness Aggregates,Option,20,0.8801,0.9507,3.0,1.3,2023-11-01,34,1.700000,0,0,0,https://platform.worldquantbrain.com/data/data-sets/option3,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news73,Story by Story Sentiment,News,22,1.0,0.9507,3.0,1.2,2023-11-01,32,1.454545,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news73,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news94,Intraday Post News Price Volume,News,54,0.5,1.0,3.0,1.2,2023-11-01,13,0.240741,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news94,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,risk59,Securities Lending and Short Market Dynamics Dataset,Risk,16,0.9303,0.9258,1.0,1.2,2023-11-01,382,23.875000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/risk59,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other551,Alpha Toolkit Dataset,Macro,33,1.0,1.0,2.0,1.1,2023-11-01,427,12.939394,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other551,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,imbalance5,Oil Price Resilience Scores,Imbalance,2,0.8669,0.9507,1.0,1.0,2023-11-01,540,270.000000,0,0,0,https://platform.worldquantbrain.com/data/data-sets/imbalance5,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,univ2,Universe Dataset,Price Volume,1,0.67,,3.0,1.1,2024-06-01,2,2.000000,0,0,0,https://platform.worldquantbrain.com/data/data-sets/univ2,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,sentiment27,Website Popularity Rankings,Sentiment,17,0.8873,1.0,2.0,1.4,2024-07-01,482,28.352941,0,0,0,https://platform.worldquantbrain.com/data/data-sets/sentiment27,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news97,Web News Sentiment Scores,News,105,0.9758,0.9266,4.0,1.2,2024-07-01,10,0.095238,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news97,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,shortinterest24,Short Sale Circuit Breaker Data,Short Interest,1,0.2573,1.0,3.0,1.1,2024-07-01,11,11.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/shortinterest24,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model237,ETF Risk Data,Model,234,0.9879,0.9507,4.0,1.4,2024-12-01,1,0.004274,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model237,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model243,Combined Alpha Model,Model,4,0.9006,1.0,2.0,1.4,2024-12-01,57,14.250000,2,1,1,https://platform.worldquantbrain.com/data/data-sets/model243,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model259,Accounting governance indicator models,Model,2,0.6216,0.9507,4.0,1.4,2024-12-01,0,0.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model259,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,analyst82,Analyst estimate prediction data,Analyst,488,0.7373,1.0,2.0,1.2,2024-12-01,391,0.801230,2,1,1,https://platform.worldquantbrain.com/data/data-sets/analyst82,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,analyst92,"Linear, nonlinear, and region-specific models",Analyst,17,0.2968,0.9507,4.0,1.2,2024-12-01,7,0.411765,1,1,0,https://platform.worldquantbrain.com/data/data-sets/analyst92,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,fundamental92,Quantify text part in financial reports data,Fundamental,3,0.8319,0.9507,4.0,1.1,2024-12-01,35,11.666667,0,0,0,https://platform.worldquantbrain.com/data/data-sets/fundamental92,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model354,Comprehensive Factor Analytics Data,Model,310,1.0,,5.0,1.4,2025-07-01,10,0.032258,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model354,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,earnings27,Earnings Update Emails Data,Earnings,14,0.2734,0.5082,1.0,1.3,2025-07-01,114,8.142857,1,1,0,https://platform.worldquantbrain.com/data/data-sets/earnings27,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,fundamental69,Quarterly Fundamental Data,Fundamental,12,0.6108,1.0,3.0,1.1,2025-07-01,21,1.750000,0,0,0,https://platform.worldquantbrain.com/data/data-sets/fundamental69,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,macro63,Index Reconstitution Data,Macro,3,1.0,0.9507,3.0,1.1,2025-07-01,55,18.333333,1,1,0,https://platform.worldquantbrain.com/data/data-sets/macro63,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other315,Equity Swap Data,Other,32,0.1862,1.0,6.0,1.5,2025-10-01,8,0.250000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other315,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other424,Dividend prediction model,Other,3,0.44,0.9507,3.0,1.5,2025-10-01,24,8.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other424,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other635,Thomson Reuters News Analytics Equities,Other,9,0.9929,1.0,5.0,1.5,2025-10-01,6,0.666667,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other635,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model135,Alternative technical factor models,Model,273,0.852,1.0,3.0,1.4,2025-10-01,72,0.263736,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model135,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model144,Stock Selection DL model,Model,2,0.8508,0.9507,4.0,1.4,2025-10-01,1,0.500000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model144,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model252,Systematic Hedging for Investors to Evade Large Drawdowns,Model,3,0.8722,1.0,3.0,1.4,2025-10-01,0,0.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model252,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model39,Valuation Momentum Data,Model,40,0.9623,0.9507,2.0,1.4,2025-10-01,56,1.400000,2,1,1,https://platform.worldquantbrain.com/data/data-sets/model39,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,analyst45,Analyst Trade Ideas,Analyst,181,0.3141,1.0,3.0,1.2,2025-10-01,55,0.303867,1,1,0,https://platform.worldquantbrain.com/data/data-sets/analyst45,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,analyst46,Analyst Investment insight Data,Analyst,6,0.6391,0.9507,3.0,1.2,2025-10-01,98,16.333333,2,1,1,https://platform.worldquantbrain.com/data/data-sets/analyst46,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,analyst83,Smart Conference call transcript data,Analyst,383,0.5299,0.9507,3.0,1.2,2025-10-01,41,0.107050,1,1,0,https://platform.worldquantbrain.com/data/data-sets/analyst83,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news23,MnA Deals Data,News,129,0.392,1.0,4.0,1.2,2025-10-01,10,0.077519,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news23,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news76,Textual News Feed Data,News,6,0.9028,0.8231,3.0,1.2,2025-10-01,18,3.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news76,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news84,Headline Sentiment Analysis using DNN,News,23,1.0,0.9507,3.0,1.2,2025-10-01,48,2.086957,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news84,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news85,News Sentiment Analysis using DNN,News,23,0.985,0.9507,3.0,1.2,2025-10-01,23,1.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news85,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,fundamental25,Company Operating Metrics,Fundamental,8,0.3818,1.0,3.0,1.1,2025-10-01,4,0.500000,0,0,0,https://platform.worldquantbrain.com/data/data-sets/fundamental25,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,insiders1,Global Insider Trading Data,Insiders,45,0.601,1.0,2.0,1.1,2025-10-01,210,4.666667,1,1,0,https://platform.worldquantbrain.com/data/data-sets/insiders1,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,institutions6,Institutions and Beneficial Stake Ownership,Institutions,22,1.0,0.9507,1.0,1.0,2025-10-01,378,17.181818,3,1,2,https://platform.worldquantbrain.com/data/data-sets/institutions6,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other567,Employee Review Data,Other,223,0.5088,1.0,5.0,1.5,2025-11-01,44,0.197309,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other567,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model16,Fundamental Scores,Model,24,0.5582,0.9507,1.0,1.4,2025-11-01,313,13.041667,2,1,1,https://platform.worldquantbrain.com/data/data-sets/model16,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model176,Non-Financial Metric Models,Model,84,0.7443,0.9507,4.0,1.4,2025-11-01,20,0.238095,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model176,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model26,Analyst Revisions,Model,839,0.8881,1.0,2.0,1.4,2025-11-01,946,1.127533,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model26,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model262,DNN prediction of fundamentals,Model,1208,0.8044,1.0,3.0,1.4,2025-11-01,186,0.153974,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model262,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model30,EPS Estimate Model,Model,48,0.8985,1.0,2.0,1.4,2025-11-01,251,5.229167,2,1,1,https://platform.worldquantbrain.com/data/data-sets/model30,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model31,Earnings Quality Model,Model,235,0.8967,1.0,2.0,1.4,2025-11-01,162,0.689362,3,1,2,https://platform.worldquantbrain.com/data/data-sets/model31,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model313,Intangible Asset Factors,Model,13,0.6567,1.0,6.0,1.4,2025-11-01,3,0.230769,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model313,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model36,SmartRatios Model,Model,32,0.9355,1.0,2.0,1.4,2025-11-01,43,1.343750,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model36,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model37,Text Mining Data,Model,95,0.8705,1.0,2.0,1.4,2025-11-01,35,0.368421,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model37,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model68,Risk-Alleviated Momentum Scores,Model,12,0.851,1.0,5.0,1.4,2025-11-01,6,0.500000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model68,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,sentiment21,AI Sentiment Score Data,Sentiment,258,0.9994,1.0,3.0,1.4,2025-11-01,72,0.279070,0,0,0,https://platform.worldquantbrain.com/data/data-sets/sentiment21,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,sentiment23,Textual Sentiment Analysis Data,Sentiment,210,1.0,1.0,4.0,1.4,2025-11-01,32,0.152381,0,0,0,https://platform.worldquantbrain.com/data/data-sets/sentiment23,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,sentiment26,Website Popularity Ranking Dataset,Sentiment,36,0.8532,0.7218,3.0,1.4,2025-11-01,63,1.750000,0,0,0,https://platform.worldquantbrain.com/data/data-sets/sentiment26,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,earnings6,International Findings Data,Earnings,52,0.9853,0.6629,1.0,1.3,2025-11-01,424,8.153846,1,1,0,https://platform.worldquantbrain.com/data/data-sets/earnings6,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,analyst11,ESG scores,Analyst,445,0.7767,1.0,2.0,1.2,2025-11-01,205,0.460674,3,1,2,https://platform.worldquantbrain.com/data/data-sets/analyst11,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,analyst44,Integrated Broker Estimates,Analyst,797,0.7743,1.0,3.0,1.2,2025-11-01,334,0.419072,2,1,1,https://platform.worldquantbrain.com/data/data-sets/analyst44,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news31,News Analytics on Equities,News,60,0.9546,0.9507,1.0,1.2,2025-11-01,128,2.133333,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news31,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news38,News Analytic Model Data,News,63,0.8595,1.0,3.0,1.2,2025-11-01,15,0.238095,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news38,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news50,Web News Analytics Data,News,83,0.9613,0.9507,2.0,1.2,2025-11-01,46,0.554217,2,1,1,https://platform.worldquantbrain.com/data/data-sets/news50,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news52,Conference call data,News,42,0.7112,1.0,1.0,1.2,2025-11-01,153,3.642857,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news52,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,fundamental17,Direct Fundamental Data,Fundamental,402,0.8346,1.0,1.0,1.1,2025-11-01,528,1.313433,3,0,3,https://platform.worldquantbrain.com/data/data-sets/fundamental17,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,fundamental23,Fundamental Point in Time Data,Fundamental,1637,0.7705,1.0,2.0,1.1,2025-11-01,413,0.252291,8,0,8,https://platform.worldquantbrain.com/data/data-sets/fundamental23,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,fundamental94,Aggregated Fundamental Data,Fundamental,571,0.834,1.0,3.0,1.1,2025-11-01,87,0.152364,0,0,0,https://platform.worldquantbrain.com/data/data-sets/fundamental94,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,pv106,Microstructure Spread Data,Price Volume,6,1.0,0.9507,3.0,1.1,2025-11-01,5,0.833333,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv106,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,pv13,Relationship Data for Equity,Price Volume,165,0.7977,1.0,1.0,1.1,2025-11-01,7745,46.939394,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv13,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,pv47,Specific Return Dataset,Price Volume,2,1.0,0.9507,2.0,1.1,2025-11-01,31,15.500000,0,0,0,https://platform.worldquantbrain.com/data/data-sets/pv47,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,earningscall_sentiment,Multi Aspect Earnings Call Sentiment,Other,226,0.8482,0.9507,4.0,1.5,2025-12-01,56,0.247788,1,1,0,https://platform.worldquantbrain.com/data/data-sets/earningscall_sentiment,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other296,Corporate Earnings Call Sentiment Data,Other,47,0.8604,1.0,4.0,1.5,2025-12-01,4,0.085106,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other296,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other384,NLP on conference conversation,Other,66,0.8198,0.9507,3.0,1.5,2025-12-01,139,2.106061,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other384,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,model240,Qualitative Alpha Model Data,Model,105,0.8153,1.0,4.0,1.4,2025-12-01,3,0.028571,1,1,0,https://platform.worldquantbrain.com/data/data-sets/model240,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,earnings7,Horizon Earnings and Calendar North America,Earnings,40,0.6479,0.9507,1.0,1.3,2025-12-01,132,3.300000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/earnings7,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news104,Archive News Data,News,32,0.9813,1.0,2.0,1.2,2025-12-01,43,1.343750,2,1,1,https://platform.worldquantbrain.com/data/data-sets/news104,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news36,News Analytics Data,News,29,0.9558,1.0,3.0,1.2,2025-12-01,22,0.758621,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news36,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news46,Relevant News Analytics Data,News,91,0.9847,1.0,2.0,1.2,2025-12-01,86,0.945055,2,1,1,https://platform.worldquantbrain.com/data/data-sets/news46,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,fundamental110,Press Release Data,Fundamental,26,0.8214,1.0,2.0,1.1,2025-12-01,76,2.923077,0,0,0,https://platform.worldquantbrain.com/data/data-sets/fundamental110,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,fundamental3,Fundamentals Data for US Equities,Fundamental,788,0.6428,1.0,2.0,1.1,2025-12-01,303,0.384518,0,0,0,https://platform.worldquantbrain.com/data/data-sets/fundamental3,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,socialmedia12,Sentiment Data for Equity,Social Media,18,0.9855,1.0,1.0,1.1,2025-12-01,1818,101.000000,5,1,4,https://platform.worldquantbrain.com/data/data-sets/socialmedia12,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news_sentiment_dl,Deep Learning News Sentiment Signals,Other,88,0.9998,0.9507,7.0,1.5,2026-02-01,5,0.056818,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news_sentiment_dl,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,news_sentiment_nlp,News Sentiment Signal Features,Other,23,0.995,0.9507,7.0,1.5,2026-02-01,0,0.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/news_sentiment_nlp,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,ai_equity_alpha,AI Equity Alpha Forecasts,Model,1108,0.9049,0.9507,5.0,1.4,2026-02-01,294,0.265343,1,1,0,https://platform.worldquantbrain.com/data/data-sets/ai_equity_alpha,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,insider_agg_matrix,Smart Insider Transaction Aggregates,Insiders,17,0.7716,0.9507,6.0,1.1,2026-02-01,10,0.588235,1,1,0,https://platform.worldquantbrain.com/data/data-sets/insider_agg_matrix,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,acquisition_model,Corporate Acquisition Likelihood Model,Other,15,0.9063,0.9507,6.0,1.5,2026-03-01,17,1.133333,1,1,0,https://platform.worldquantbrain.com/data/data-sets/acquisition_model,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,ai_news_scores,AI News Sentiment Scores,Other,105,1.0,0.9001,6.0,1.5,2026-03-01,22,0.209524,1,1,0,https://platform.worldquantbrain.com/data/data-sets/ai_news_scores,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,cre_exposure_model,Commercial Real Estate Exposure Model,Other,2,0.7939,0.9507,5.0,1.5,2026-03-01,0,0.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/cre_exposure_model,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,dl_riskfree_returns,Deep Learning Risk Free Returns,Other,285,0.984,0.9507,5.0,1.5,2026-03-01,351,1.231579,1,1,0,https://platform.worldquantbrain.com/data/data-sets/dl_riskfree_returns,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,earnings_risk,Earnings Event Risk Model,Other,9,0.301,0.9507,7.0,1.5,2026-03-01,2,0.222222,1,1,0,https://platform.worldquantbrain.com/data/data-sets/earnings_risk,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,earningscall_embed,Earnings Call Text Embedding Analytics,Other,515,0.7596,1.0,7.0,1.5,2026-03-01,18,0.034951,1,1,0,https://platform.worldquantbrain.com/data/data-sets/earningscall_embed,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,equity_forum_data,International Equity Forum Activity,Other,8,0.4383,0.9507,7.0,1.5,2026-03-01,3,0.375000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/equity_forum_data,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,equity_kpi_forecast,US Equity KPI Forecasts,Other,22,0.3717,0.8007,5.0,1.5,2026-03-01,18,0.818182,1,1,0,https://platform.worldquantbrain.com/data/data-sets/equity_kpi_forecast,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,event_sentiment_signals,Corporate Event Sentiment Signals,Other,26,0.719,0.9507,7.0,1.5,2026-03-01,0,0.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/event_sentiment_signals,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,filing_sentiment,Regulatory Filing Sentiment Analytics,Other,21,0.5396,0.9507,6.0,1.5,2026-03-01,0,0.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/filing_sentiment,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,finnews_nlp_scores,Transformer Based Financial News Scores,Other,105,1.0,0.9001,7.0,1.5,2026-03-01,6,0.057143,1,1,0,https://platform.worldquantbrain.com/data/data-sets/finnews_nlp_scores,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,hiring_trends,Global Corporate Hiring Trends,Other,3,0.4987,0.5252,5.0,1.5,2026-03-01,12,4.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/hiring_trends,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,insider_feats,Global Insider Transaction Features,Other,118,0.5865,0.9507,7.0,1.5,2026-03-01,2,0.016949,1,1,0,https://platform.worldquantbrain.com/data/data-sets/insider_feats,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,insider_matrix,Aggregated Insider Transaction Matrix,Other,33,0.7683,0.9507,5.0,1.5,2026-03-01,26,0.787879,1,1,0,https://platform.worldquantbrain.com/data/data-sets/insider_matrix,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,insider_trx_matrix,Global Insider Transaction Aggregates,Other,29,0.7682,0.9507,5.0,1.5,2026-03-01,20,0.689655,1,1,0,https://platform.worldquantbrain.com/data/data-sets/insider_trx_matrix,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,ml_factor_proj,Machine Learning Factor Projections,Other,1070,0.9996,1.0,6.0,1.5,2026-03-01,62,0.057944,1,1,0,https://platform.worldquantbrain.com/data/data-sets/ml_factor_proj,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,nlp_news_scores,Transformer-Based News Sentiment Analytics,Other,84,0.9017,0.8231,6.0,1.5,2026-03-01,12,0.142857,1,1,0,https://platform.worldquantbrain.com/data/data-sets/nlp_news_scores,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,order_book_imbalance,Order Book Liquidity and Imbalance Analytics,Other,198,0.7297,0.8185,5.0,1.5,2026-03-01,9,0.045455,1,1,0,https://platform.worldquantbrain.com/data/data-sets/order_book_imbalance,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other128,Global Executive Performance Factors,Other,12,0.5957,0.9507,6.0,1.5,2026-03-01,1,0.083333,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other128,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other143,Transaction Volume Data for Equity,Other,126,0.9974,0.9507,2.0,1.5,2026-03-01,543,4.309524,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other143,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other250,details data,Other,10,0.4111,0.9507,7.0,1.5,2026-03-01,1,0.100000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other250,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other326,Intermediate Data from Events,Other,53,0.6541,0.9507,3.0,1.5,2026-03-01,37,0.698113,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other326,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other455,Relationship enhanced with AI/ML,Other,1425,0.9276,1.0,3.0,1.5,2026-03-01,327,0.229474,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other455,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other566,Image-Based Financial Prediction Dataset,Other,51,1.0,1.0,3.0,1.5,2026-03-01,155,3.039216,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other566,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other580,Standardized Daily ETF Holdings,Other,403,0.9119,0.9507,5.0,1.5,2026-03-01,3,0.007444,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other580,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other596,Sentiment Scores Data,Other,420,0.9796,1.0,5.0,1.5,2026-03-01,14,0.033333,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other596,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other685,Enhanced Financial Indicators,Other,72,0.7225,0.9507,5.0,1.5,2026-03-01,12,0.166667,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other685,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other696,Hybrid NLP Model,Other,498,0.7765,1.0,4.0,1.5,2026-03-01,9,0.018072,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other696,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,other699,Individual Investor Transactions Data,Other,19,0.9855,0.7295,4.0,1.5,2026-03-01,13,0.684211,1,1,0,https://platform.worldquantbrain.com/data/data-sets/other699,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,search_interest,Rapid Search Interest Signals,Other,11,0.8233,1.0,3.0,1.5,2026-03-01,53,4.818182,1,1,0,https://platform.worldquantbrain.com/data/data-sets/search_interest,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,social_sent_score,Equity Social Sentiment Scores,Other,3,0.6397,0.3004,5.0,1.5,2026-03-01,4,1.333333,1,1,0,https://platform.worldquantbrain.com/data/data-sets/social_sent_score,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,stock_cluster_dl,Deep Learning Stock Clusters,Other,4,0.5622,0.9507,7.0,1.5,2026-03-01,0,0.000000,1,1,0,https://platform.worldquantbrain.com/data/data-sets/stock_cluster_dl,2026-07-17T14:13:02+00:00
USA_D1_TOP1000,stock_search_trends,US Stock Search Trend Matrix,Other,12,0.7626,0.9507,5.0,1.5,2026-03-01,10,0.833333,1,1,0,https://platform.worldquantbrain.com/data/data-sets/stock_search_trends,2026-07-17T14:13:02+00:00
