scope_key,dataset_id,dataset_name,resource_urls,economic_logic,field_keywords,field_pairings,operator_skeletons,windows,direction,success_experience,failure_experience,crowding_reminders,evidence_resource_count,evidence_status,scraped_at
ASI_D1_TOP500,other327,Sensitivity to Interest Rates Model,https://support.worldquantbrain.com/hc/en-us/community/posts/27493637356439-Getting-started-with-Other-Datasets,"Monitoring equity flow helps investors understand market sentiment, track trends, and identify potential buying or selling opportunities based on fund movements in the market. | Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Use oth384_presentation_negnum and oth384_presentation_posnum to capture sentiment information in conference call conversations. - Institutional investors have the resources and insights to detect emerging opportunities and risks. | Institutional investors have the resources and insights to detect emerging opportunities and risks.",news | earnings | sentiment | volume,,,,"Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns.",,,,1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
ASI_D1_TOP500,other78,Earnings and conference call data,https://support.worldquantbrain.com/hc/en-us/community/posts/27493637356439-Getting-started-with-Other-Datasets,"Monitoring equity flow helps investors understand market sentiment, track trends, and identify potential buying or selling opportunities based on fund movements in the market. | Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Use oth384_presentation_negnum and oth384_presentation_posnum to capture sentiment information in conference call conversations. - Institutional investors have the resources and insights to detect emerging opportunities and risks. | Institutional investors have the resources and insights to detect emerging opportunities and risks.",news | earnings | sentiment | volume,,,,"Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns.",,,,1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
ASI_D1_TOP500,model110,Big data and machine learning based model,https://support.worldquantbrain.com/hc/en-us/community/posts/25238147759383-Getting-started-with-Model-Datasets,"Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Example Alphas: - Example Alpha Idea 1: Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns. | Time series analysis using 'ts_rank' or 'ts_zscore' should help in developing good Alphas. | In some cases, analyzing these scores across large time periods can give insights about the trend of these scores, which can then be useful to write good Alphas.",industry | returns | price | earnings | growth | cash flow | estimate | value | forecast | volume | quality | analyst,,rank | ts_corr | ts_co_skewness | group_rank | group_neutralize | group_normalize | group_zscore | ts_rank,,,,,"You can use common time series operations like rank, z-score, or measuring the delta of the fields. - Measuring the time series correlation as well as co-skewness can yield good signals for model data fields. | Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Country and sector neutralizations generally work well, though we recommend you to try other groups as well Since some fields of model datasets can be direct/indirect predictors of returns, you can take correlation of it with returns/close to assess its potential predictive power. - Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns.",1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
ASI_D1_TOP500,model140,Sensitivity to the Inflation Change,https://support.worldquantbrain.com/hc/en-us/community/posts/25238147759383-Getting-started-with-Model-Datasets,"Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Example Alphas: - Example Alpha Idea 1: Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns. | Time series analysis using 'ts_rank' or 'ts_zscore' should help in developing good Alphas. | In some cases, analyzing these scores across large time periods can give insights about the trend of these scores, which can then be useful to write good Alphas.",industry | returns | price | earnings | growth | cash flow | estimate | value | forecast | volume | quality | analyst,,rank | ts_corr | ts_co_skewness | group_rank | group_neutralize | group_normalize | group_zscore | ts_rank,,,,,"You can use common time series operations like rank, z-score, or measuring the delta of the fields. - Measuring the time series correlation as well as co-skewness can yield good signals for model data fields. | Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Country and sector neutralizations generally work well, though we recommend you to try other groups as well Since some fields of model datasets can be direct/indirect predictors of returns, you can take correlation of it with returns/close to assess its potential predictive power. - Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns.",1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
ASI_D1_TOP500,earnings3,Earnings Date Data,https://support.worldquantbrain.com/hc/en-us/community/posts/25545411079703-Getting-started-with-Earnings-Datasets,"Example Alpha Ideas: - Companies that report earnings higher than what analysts have predicted typically see a surge in their stock prices. | Investors can buy these stocks before the market has fully priced in the information. - Capitalize on the Post-Earnings Announcement Drift (PEAD) effect by going long on stocks that have high Standardized Unexpected Earnings and positive Earnings Announcement Return, indicating a strong positive response to earnings announcement. - After a company announces disappointing earnings, its stock price often drops. | However, these drops can sometimes be overreactions, and the stock may rebound in the future.",earnings | analyst | announcement | return | price,,ts_backfill(),,"Example Alpha Ideas: - Companies that report earnings higher than what analysts have predicted typically see a surge in their stock prices. | Investors can buy these stocks before the market has fully priced in the information. - Capitalize on the Post-Earnings Announcement Drift (PEAD) effect by going long on stocks that have high Standardized Unexpected Earnings and positive Earnings Announcement Return, indicating a strong positive response to earnings announcement. - After a company announces disappointing earnings, its stock price often drops.",,,,1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
ASI_D1_TOP500,fundamental30,Japan fundamental data by sectors,https://support.worldquantbrain.com/hc/en-us/community/posts/24665184414871-Research-Paper-75-The-Stock-Market-Valuation-of-Human-Capital-Creation;https://support.worldquantbrain.com/hc/en-us/community/posts/13127305672087-Research-Paper-Small-Minus-Big-Predicts-Betting-Against-Beta-Implications-for-International-Equity-Allocation-and-Market-Timing;https://support.worldquantbrain.com/hc/en-us/community/posts/13724472544407-Research-Paper-Earnings-Quality-on-the-Street;https://support.worldquantbrain.com/hc/en-us/community/posts/14023446088599-Research-Paper-Using-Partial-Least-Squares-in-Archival-Accounting-Research-An-Application-to-Earnings-Quality-Measuring,"In our main analysis, long-short portfolios based on the human capital creation efficacy (opportunity) produce annualized abnormal returns of 4.0 to 5.4% (6.0 to 7.5%). | Portfolios formed on the combination of efficacy and opportunities produce the strongest abnormal returns of 6.3 to 9.3% in annualized terms. | Rises (declines) in small-firm prices temporarily improve (deteriorate) funding conditions, benefiting (impairing) the short-run returns on the low-beta strategy. | To investigate this phenomenon, we examine returns on betting-against-beta (BAB) and small-minus-big (SMB) factor portfolios in 24 developed markets for the years 1989–2018.",growth | returns | value | beta | return | risk | earnings | quality | sales | margin | cash flow | industry,,,,"Separately measuring human capital creation efficacy and opportunity, we first show that efficacy is positively associated with characteristics of human-capital-intensive firms and employee productivity growth. | Next, we find that efficacy has a positive pricing coefficient, implying that the market recognizes some of its variation. | In our main analysis, long-short portfolios based on the human capital creation efficacy (opportunity) produce annualized abnormal returns of 4.0 to 5.4% (6.0 to 7.5%).","Rises (declines) in small-firm prices temporarily improve (deteriorate) funding conditions, benefiting (impairing) the short-run returns on the low-beta strategy. | The effect is robust when controlling for major risk factors in equity markets, alternative portfolio construction methods, and subperiod analysis. | We develop an improved earnings quality indicator (RFSCORE) for firms in the retail, durable manufacturing, and business services sectors using the RF’s signals which are based on granular, context- and industry-specific fundamental analysis.","From these reports, we identify 121 measures of poor earnings quality under four major categories: (i) sales quality; (ii) margin quality; (iii) cash flow quality; and (iv) others. | To academics, our research demonstrates that granular, context-specific analysis of public data can supplement and improve the workhorse models used to identify poor earnings quality.",,4,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
ASI_D1_TOP500,other436,Dividend model,https://support.worldquantbrain.com/hc/en-us/community/posts/27493637356439-Getting-started-with-Other-Datasets,"Monitoring equity flow helps investors understand market sentiment, track trends, and identify potential buying or selling opportunities based on fund movements in the market. | Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Use oth384_presentation_negnum and oth384_presentation_posnum to capture sentiment information in conference call conversations. - Institutional investors have the resources and insights to detect emerging opportunities and risks. | Institutional investors have the resources and insights to detect emerging opportunities and risks.",news | earnings | sentiment | volume,,,,"Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns.",,,,1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
ASI_D1_TOP500,model138,Stock Selection from Accounting-based Factors,https://support.worldquantbrain.com/hc/en-us/community/posts/25238147759383-Getting-started-with-Model-Datasets,"Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Example Alphas: - Example Alpha Idea 1: Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns. | Time series analysis using 'ts_rank' or 'ts_zscore' should help in developing good Alphas. | In some cases, analyzing these scores across large time periods can give insights about the trend of these scores, which can then be useful to write good Alphas.",industry | returns | price | earnings | growth | cash flow | estimate | value | forecast | volume | quality | analyst,,rank | ts_corr | ts_co_skewness | group_rank | group_neutralize | group_normalize | group_zscore | ts_rank,,,,,"You can use common time series operations like rank, z-score, or measuring the delta of the fields. - Measuring the time series correlation as well as co-skewness can yield good signals for model data fields. | Therefore, sector and industry neutralizations are preferred for these. - Since model datasets may be direct or indirect predictors of returns, you can take the correlation of data fields with close price or returns to judge its potential predictive power and create Alphas. | Country and sector neutralizations generally work well, though we recommend you to try other groups as well Since some fields of model datasets can be direct/indirect predictors of returns, you can take correlation of it with returns/close to assess its potential predictive power. - Fields based on Earnings Surprise, Earnings Growth, Cash Flow etc. tend to be highly predictive indicators of future returns.",1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
ASI_D1_TOP500,news59,Corporate Events Data,https://support.worldquantbrain.com/hc/en-us/community/posts/25238147879319-Getting-started-with-News-Datasets,"When integrated with stock prices, news data can offer a deeper understanding of market behaviors and trends. - By carefully analyzing and utilizing news data, investors can gain valuable insights into market trends and make more informed decisions. | Examples of Alpha Ideas: - News (or event) datasets: These datasets contain data fields regarding the change in price or volume in response to a news event. | To filter this noise, we recommend employing operations such as winsorizing, truncating, or left/right tail filtering. - Signal regularization: Further regularization of signals tends to improve the performance of such an Alpha. | Associating these directions with closing prices or returns can help integrate the impact of news on stock prices.",news | earnings | price | volume | returns | sentiment,,,,,"When integrated with stock prices, news data can offer a deeper understanding of market behaviors and trends. - By carefully analyzing and utilizing news data, investors can gain valuable insights into market trends and make more informed decisions. | To filter this noise, we recommend employing operations such as winsorizing, truncating, or left/right tail filtering. - Signal regularization: Further regularization of signals tends to improve the performance of such an Alpha.",,,1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
ASI_D1_TOP500,news66,Webpage View Statistics,https://support.worldquantbrain.com/hc/en-us/community/posts/25238147879319-Getting-started-with-News-Datasets,"When integrated with stock prices, news data can offer a deeper understanding of market behaviors and trends. - By carefully analyzing and utilizing news data, investors can gain valuable insights into market trends and make more informed decisions. | Examples of Alpha Ideas: - News (or event) datasets: These datasets contain data fields regarding the change in price or volume in response to a news event. | To filter this noise, we recommend employing operations such as winsorizing, truncating, or left/right tail filtering. - Signal regularization: Further regularization of signals tends to improve the performance of such an Alpha. | Associating these directions with closing prices or returns can help integrate the impact of news on stock prices.",news | earnings | price | volume | returns | sentiment,,,,,"When integrated with stock prices, news data can offer a deeper understanding of market behaviors and trends. - By carefully analyzing and utilizing news data, investors can gain valuable insights into market trends and make more informed decisions. | To filter this noise, we recommend employing operations such as winsorizing, truncating, or left/right tail filtering. - Signal regularization: Further regularization of signals tends to improve the performance of such an Alpha.",,,1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
ASI_D1_TOP500,fundamental4,Hong Kong Fundamental Data,,,,,,,,,,,0,NO_RESOURCES,2026-07-17T14:13:02+00:00
ASI_D1_TOP500,pv96,Corporate Action Dataset,,,,,,,,,,,0,NO_RESOURCES,2026-07-17T14:13:02+00:00
ASI_D1_TOP500,other545,Linked Firms Momentum Data,https://support.worldquantbrain.com/hc/en-us/community/posts/17611091334295-Research-Paper-61-Anomalies-in-the-China-A-share-Market;https://support.worldquantbrain.com/hc/en-us/community/posts/17611143426327-Research-Paper-66-A-Reexamination-of-Factor-Momentum-How-Strong-is-It;https://support.worldquantbrain.com/hc/en-us/community/posts/27493637356439-Getting-started-with-Other-Datasets,"Evidence for anomalies in the size, quality, and past return categories is substantially weaker, with the exception of a strong residual momentum and reversal effect. | We are the first to examine the existence of residual reversal, return seasonalities, and connected firm momentum for the China A-share market. | Source: https://support.worldquantbrain.com/hc/en-us/community/posts/17611143426327-Research-Paper-66-A-Reexamination-of-Factor-Momentum-How-Strong-is-It Abstract: Recent studies show that most financial market anomalies exhibit a momentum effect. | Based on two datasets, i) an original 22-factor sample and ii) a more comprehensive 187-factor sample, we find that factor momentum effect is weak at the individual factor level.",value | risk | quality | return | momentum | industry | price | earnings | news | sentiment | volume,,,,"Specific characteristics of the China A-share market, such as short-sale restrictions, the prevalence of state-owned enterprises, and the effect of stock market reforms, are examined in more detail. | The factor momentum strategies do not outperform the corresponding long-only strategies in either sample. | Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns.",,"Evidence for anomalies in the size, quality, and past return categories is substantially weaker, with the exception of a strong residual momentum and reversal effect. | Based on two datasets, i) an original 22-factor sample and ii) a more comprehensive 187-factor sample, we find that factor momentum effect is weak at the individual factor level.",,3,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
ASI_D1_TOP500,other335,Multi-Region Dividend Alpha Model Dataset,https://support.worldquantbrain.com/hc/en-us/community/posts/27493637356439-Getting-started-with-Other-Datasets,"Monitoring equity flow helps investors understand market sentiment, track trends, and identify potential buying or selling opportunities based on fund movements in the market. | Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Use oth384_presentation_negnum and oth384_presentation_posnum to capture sentiment information in conference call conversations. - Institutional investors have the resources and insights to detect emerging opportunities and risks. | Institutional investors have the resources and insights to detect emerging opportunities and risks.",news | earnings | sentiment | volume,,,,"Example Alpha ideas: - Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns. | Positive sentiment in earnings calls often indicates strong future performance, while negative sentiment can signal potential downturns.",,,,1,EVIDENCE_EXTRACTED,2026-07-17T14:13:02+00:00
